"","SAMPLE","Site","Experiment","Name","REP","SizeFrac","r.squared","INTERCEPT","SLOPE","EXPID","TimePoint","Replicate_ID","EXP_TYPE","IGT_REP","total_euks_noFLP","total_FLP","total_euks_wflp","Minutes","SiteOrigin","FLUID_ORIGIN","CRUISE_SAMPLE","EXP_REPS","EXP_VOL","CTRL_REPS","CTRL_VOL","FLPperEuk","SITE","TYPE","SiteOrder","NameOrder"
"87","VD-X18","VD","X18-Bag","X18","Bag","total_euks",0.00791737698887144,0.393726460637103,0.00174442859939043,"T40-Rep2","T40","Rep2","Bag","Bag",13,6,4,40,"Vent","J2-1235","LV23 & Bio5",2,1.5,2,0.5,0.352941176470588,"VD","Bag","Von Damm","X-18"
"88","Piccard-LotsOShrimp","Piccard","LotsOShrimp-Bag","LotsOShrimp","Bag","micro_size",0,0.5,NA,"T0-Rep3","T0","Rep3","Bag","Bag",0,0,0,0,"Vent","J2-1241","LV24",3,1.5,2,0.2,NA,"Piccard","Bag","Piccard","Lots 'O Shrimp"
"89","Piccard-LotsOShrimp","Piccard","LotsOShrimp-Bag","LotsOShrimp","Bag","micro_size",0,0.5,NA,"T15-Rep3","T15","Rep3","Bag","Bag",1,1,1,15,"Vent","J2-1241","LV24",3,1.5,2,0.2,0.5,"Piccard","Bag","Piccard","Lots 'O Shrimp"
"90","Piccard-LotsOShrimp","Piccard","LotsOShrimp-Bag","LotsOShrimp","Bag","micro_size",0,0.5,NA,"T20-Rep3","T20","Rep3","Bag","Bag",0,0,0,20,"Vent","J2-1241","LV24",3,1.5,2,0.2,NA,"Piccard","Bag","Piccard","Lots 'O Shrimp"
"91","Piccard-LotsOShrimp","Piccard","LotsOShrimp-Bag","LotsOShrimp","Bag","micro_size",0,0.5,NA,"T40-Rep3","T40","Rep3","Bag","Bag",0,0,0,40,"Vent","J2-1241","LV24",3,1.5,2,0.2,NA,"Piccard","Bag","Piccard","Lots 'O Shrimp"
"92","Piccard-LotsOShrimp","Piccard","LotsOShrimp-Bag","LotsOShrimp","Bag","nano_size",0.723950256620612,0.341522091140412,-0.00746703678001388,"T0-Rep3","T0","Rep3","Bag","Bag",9,3,2,0,"Vent","J2-1241","LV24",3,1.5,2,0.2,0.272727272727273,"Piccard","Bag","Piccard","Lots 'O Shrimp"
"93","Piccard-LotsOShrimp","Piccard","LotsOShrimp-Bag","LotsOShrimp","Bag","nano_size",0.723950256620612,0.341522091140412,-0.00746703678001388,"T15-Rep3","T15","Rep3","Bag","Bag",7,3,2,15,"Vent","J2-1241","LV24",3,1.5,2,0.2,0.333333333333333,"Piccard","Bag","Piccard","Lots 'O Shrimp"
"94","Piccard-LotsOShrimp","Piccard","LotsOShrimp-Bag","LotsOShrimp","Bag","nano_size",0.723950256620612,0.341522091140412,-0.00746703678001388,"T20-Rep3","T20","Rep3","Bag","Bag",9,2,1,20,"Vent","J2-1241","LV24",3,1.5,2,0.2,0.2,"Piccard","Bag","Piccard","Lots 'O Shrimp"
"95","Piccard-LotsOShrimp","Piccard","LotsOShrimp-Bag","LotsOShrimp","Bag","nano_size",0.723950256620612,0.341522091140412,-0.00746703678001388,"T40-Rep3","T40","Rep3","Bag","Bag",5,0,0,40,"Vent","J2-1241","LV24",3,1.5,2,0.2,0,"Piccard","Bag","Piccard","Lots 'O Shrimp"
"96","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T0-Rep1","T0","Rep1","Bag","Bag",0,2,1,0,"Plume","CTD004","Niskin 10",3,2,2,0.5,2,"Piccard","Bag","Piccard","Plume"
"97","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T0-Rep2","T0","Rep2","Bag","Bag",0,3,2,0,"Plume","CTD004","Niskin 10",3,2,2,0.5,1.5,"Piccard","Bag","Piccard","Plume"
"98","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T0-Rep3","T0","Rep3","Bag","Bag",1,0,0,0,"Plume","CTD004","Niskin 10",3,2,2,0.5,0,"Piccard","Bag","Piccard","Plume"
"99","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T10-Rep1","T10","Rep1","Bag","Bag",0,0,0,10,"Plume","CTD004","Niskin 10",3,2,2,0.5,NA,"Piccard","Bag","Piccard","Plume"
"100","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T10-Rep2","T10","Rep2","Bag","Bag",0,0,0,10,"Plume","CTD004","Niskin 10",3,2,2,0.5,NA,"Piccard","Bag","Piccard","Plume"
"101","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T10-Rep3","T10","Rep3","Bag","Bag",1,3,1,10,"Plume","CTD004","Niskin 10",3,2,2,0.5,1.5,"Piccard","Bag","Piccard","Plume"
"102","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T15-Rep1","T15","Rep1","Bag","Bag",0,1,1,15,"Plume","CTD004","Niskin 10",3,2,2,0.5,1,"Piccard","Bag","Piccard","Plume"
"103","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T15-Rep2","T15","Rep2","Bag","Bag",0,4,1,15,"Plume","CTD004","Niskin 10",3,2,2,0.5,4,"Piccard","Bag","Piccard","Plume"
"104","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T15-Rep3","T15","Rep3","Bag","Bag",0,8,2,15,"Plume","CTD004","Niskin 10",3,2,2,0.5,4,"Piccard","Bag","Piccard","Plume"
"105","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T20-Rep1","T20","Rep1","Bag","Bag",0,1,1,20,"Plume","CTD004","Niskin 10",3,2,2,0.5,1,"Piccard","Bag","Piccard","Plume"
"106","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T20-Rep2","T20","Rep2","Bag","Bag",0,2,1,20,"Plume","CTD004","Niskin 10",3,2,2,0.5,2,"Piccard","Bag","Piccard","Plume"
"107","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T20-Rep3","T20","Rep3","Bag","Bag",1,0,0,20,"Plume","CTD004","Niskin 10",3,2,2,0.5,0,"Piccard","Bag","Piccard","Plume"
"108","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T40-Rep1","T40","Rep1","Bag","Bag",0,0,0,40,"Plume","CTD004","Niskin 10",3,2,2,0.5,NA,"Piccard","Bag","Piccard","Plume"
"109","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T40-Rep2","T40","Rep2","Bag","Bag",0,0,0,40,"Plume","CTD004","Niskin 10",3,2,2,0.5,NA,"Piccard","Bag","Piccard","Plume"
"110","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","micro_size",0.0310273922303004,1.84477124183007,-0.0212418300653595,"T40-Rep3","T40","Rep3","Bag","Bag",1,0,0,40,"Plume","CTD004","Niskin 10",3,2,2,0.5,0,"Piccard","Bag","Piccard","Plume"
"111","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T0-Rep1","T0","Rep1","Bag","Bag",6,4,3,0,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.444444444444444,"Piccard","Bag","Piccard","Plume"
"112","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T0-Rep2","T0","Rep2","Bag","Bag",5,2,1,0,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.333333333333333,"Piccard","Bag","Piccard","Plume"
"113","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T0-Rep3","T0","Rep3","Bag","Bag",10,8,5,0,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.533333333333333,"Piccard","Bag","Piccard","Plume"
"114","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T10-Rep1","T10","Rep1","Bag","Bag",8,6,5,10,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.461538461538462,"Piccard","Bag","Piccard","Plume"
"115","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T10-Rep2","T10","Rep2","Bag","Bag",2,3,2,10,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.75,"Piccard","Bag","Piccard","Plume"
"116","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T10-Rep3","T10","Rep3","Bag","Bag",8,9,4,10,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.75,"Piccard","Bag","Piccard","Plume"
"117","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T15-Rep1","T15","Rep1","Bag","Bag",10,7,3,15,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.538461538461538,"Piccard","Bag","Piccard","Plume"
"118","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T15-Rep2","T15","Rep2","Bag","Bag",1,7,4,15,"Plume","CTD004","Niskin 10",3,2,2,0.5,1.4,"Piccard","Bag","Piccard","Plume"
"119","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T15-Rep3","T15","Rep3","Bag","Bag",5,11,4,15,"Plume","CTD004","Niskin 10",3,2,2,0.5,1.22222222222222,"Piccard","Bag","Piccard","Plume"
"120","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T20-Rep1","T20","Rep1","Bag","Bag",5,4,3,20,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.5,"Piccard","Bag","Piccard","Plume"
"121","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T20-Rep2","T20","Rep2","Bag","Bag",3,2,2,20,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.4,"Piccard","Bag","Piccard","Plume"
"122","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T20-Rep3","T20","Rep3","Bag","Bag",6,9,5,20,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.818181818181818,"Piccard","Bag","Piccard","Plume"
"123","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T40-Rep1","T40","Rep1","Bag","Bag",5,11,4,40,"Plume","CTD004","Niskin 10",3,2,2,0.5,1.22222222222222,"Piccard","Bag","Piccard","Plume"
"124","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T40-Rep2","T40","Rep2","Bag","Bag",1,2,1,40,"Plume","CTD004","Niskin 10",3,2,2,0.5,1,"Piccard","Bag","Piccard","Plume"
"125","Piccard-Plume","Piccard","Plume-Bag","Plume","Bag","nano_size",0.134388230750183,0.565721021402839,0.0091465352828989,"T40-Rep3","T40","Rep3","Bag","Bag",6,4,3,40,"Plume","CTD004","Niskin 10",3,2,2,0.5,0.444444444444444,"Piccard","Bag","Piccard","Plume"
"126","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-Bag","Shrimpocalypse","Bag","micro_size",0.0164884468705601,1.89710610932476,-0.0168810289389068,"T0-Rep3","T0","Rep3","Bag","Bag",1,0,0,0,"Vent","J2-1240","LV13",3,1.5,2,0.2,0,"Piccard","Bag","Piccard","Shrimpocalypse"
"127","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-Bag","Shrimpocalypse","Bag","micro_size",0.0164884468705601,1.89710610932476,-0.0168810289389068,"T10-Rep3","T10","Rep3","Bag","Bag",0,1,1,10,"Vent","J2-1240","LV13",3,1.5,2,0.2,1,"Piccard","Bag","Piccard","Shrimpocalypse"
"128","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-Bag","Shrimpocalypse","Bag","micro_size",0.0164884468705601,1.89710610932476,-0.0168810289389068,"T15-Rep3","T15","Rep3","Bag","Bag",0,5,1,14,"Vent","J2-1240","LV13",3,1.5,2,0.2,5,"Piccard","Bag","Piccard","Shrimpocalypse"
"129","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-Bag","Shrimpocalypse","Bag","micro_size",0.0164884468705601,1.89710610932476,-0.0168810289389068,"T20-Rep3","T20","Rep3","Bag","Bag",0,2,1,22,"Vent","J2-1240","LV13",3,1.5,2,0.2,2,"Piccard","Bag","Piccard","Shrimpocalypse"
"130","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-Bag","Shrimpocalypse","Bag","micro_size",0.0164884468705601,1.89710610932476,-0.0168810289389068,"T40-Rep3","T40","Rep3","Bag","Bag",1,0,0,42,"Vent","J2-1240","LV13",3,1.5,2,0.2,0,"Piccard","Bag","Piccard","Shrimpocalypse"
"131","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-Bag","Shrimpocalypse","Bag","nano_size",0.219942841115147,0.579367631296892,0.0229671654711848,"T0-Rep3","T0","Rep3","Bag","Bag",8,9,4,0,"Vent","J2-1240","LV13",3,1.5,2,0.2,0.75,"Piccard","Bag","Piccard","Shrimpocalypse"
"132","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-Bag","Shrimpocalypse","Bag","nano_size",0.219942841115147,0.579367631296892,0.0229671654711848,"T10-Rep3","T10","Rep3","Bag","Bag",10,5,3,10,"Vent","J2-1240","LV13",3,1.5,2,0.2,0.384615384615385,"Piccard","Bag","Piccard","Shrimpocalypse"
"133","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-Bag","Shrimpocalypse","Bag","nano_size",0.219942841115147,0.579367631296892,0.0229671654711848,"T15-Rep3","T15","Rep3","Bag","Bag",8,3,1,14,"Vent","J2-1240","LV13",3,1.5,2,0.2,0.333333333333333,"Piccard","Bag","Piccard","Shrimpocalypse"
"134","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-Bag","Shrimpocalypse","Bag","nano_size",0.219942841115147,0.579367631296892,0.0229671654711848,"T20-Rep3","T20","Rep3","Bag","Bag",1,11,4,22,"Vent","J2-1240","LV13",3,1.5,2,0.2,2.2,"Piccard","Bag","Piccard","Shrimpocalypse"
"135","Piccard-Shrimpocalypse","Piccard","Shrimpocalypse-Bag","Shrimpocalypse","Bag","nano_size",0.219942841115147,0.579367631296892,0.0229671654711848,"T40-Rep3","T40","Rep3","Bag","Bag",1,5,3,42,"Vent","J2-1240","LV13",3,1.5,2,0.2,1.25,"Piccard","Bag","Piccard","Shrimpocalypse"
"136","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T0-Rep1","T0","Rep1","Bag","Bag",0,0,0,0,"Background","CTD002","Niskins 8-10",3,2,2,0.5,NA,"VD","Bag","Von Damm","Background"
"137","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T0-Rep2","T0","Rep2","Bag","Bag",0,0,0,0,"Background","CTD002","Niskins 8-10",3,2,2,0.5,NA,"VD","Bag","Von Damm","Background"
"138","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T10-Rep2","T10","Rep2","Bag","Bag",2,4,2,10,"Background","CTD002","Niskins 8-10",3,2,2,0.5,1,"VD","Bag","Von Damm","Background"
"139","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T10-Rep3","T10","Rep3","Bag","Bag",1,3,1,10,"Background","CTD002","Niskins 8-10",3,2,2,0.5,1.5,"VD","Bag","Von Damm","Background"
"140","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T15-Rep1","T15","Rep1","Bag","Bag",0,2,1,15,"Background","CTD002","Niskins 8-10",3,2,2,0.5,2,"VD","Bag","Von Damm","Background"
"141","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T15-Rep2","T15","Rep2","Bag","Bag",1,1,1,15,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.5,"VD","Bag","Von Damm","Background"
"142","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T15-Rep3","T15","Rep3","Bag","Bag",0,0,0,15,"Background","CTD002","Niskins 8-10",3,2,2,0.5,NA,"VD","Bag","Von Damm","Background"
"143","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T20-Rep1","T20","Rep1","Bag","Bag",1,0,0,20,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0,"VD","Bag","Von Damm","Background"
"144","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T20-Rep2","T20","Rep2","Bag","Bag",4,5,1,20,"Background","CTD002","Niskins 8-10",3,2,2,0.5,1,"VD","Bag","Von Damm","Background"
"145","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T20-Rep3","T20","Rep3","Bag","Bag",1,2,1,20,"Background","CTD002","Niskins 8-10",3,2,2,0.5,1,"VD","Bag","Von Damm","Background"
"146","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T40-Rep1","T40","Rep1","Bag","Bag",1,2,2,40,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.666666666666667,"VD","Bag","Von Damm","Background"
"147","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T40-Rep2","T40","Rep2","Bag","Bag",3,3,2,40,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.6,"VD","Bag","Von Damm","Background"
"148","VD-BSW","VD","BSW-Bag","BSW","Bag","micro_size",0.289513466738981,1.45183823529412,-0.0271813725490196,"T40-Rep3","T40","Rep3","Bag","Bag",2,0,0,40,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0,"VD","Bag","Von Damm","Background"
"149","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T0-Rep1","T0","Rep1","Bag","Bag",12,1,1,0,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.0769230769230769,"VD","Bag","Von Damm","Background"
"150","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T0-Rep2","T0","Rep2","Bag","Bag",9,1,1,0,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.1,"VD","Bag","Von Damm","Background"
"151","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T10-Rep2","T10","Rep2","Bag","Bag",14,11,5,10,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.578947368421053,"VD","Bag","Von Damm","Background"
"152","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T10-Rep3","T10","Rep3","Bag","Bag",6,10,6,10,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.833333333333333,"VD","Bag","Von Damm","Background"
"153","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T15-Rep1","T15","Rep1","Bag","Bag",10,6,3,15,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.461538461538462,"VD","Bag","Von Damm","Background"
"154","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T15-Rep2","T15","Rep2","Bag","Bag",13,4,3,15,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.25,"VD","Bag","Von Damm","Background"
"155","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T15-Rep3","T15","Rep3","Bag","Bag",7,0,0,15,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0,"VD","Bag","Von Damm","Background"
"156","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T20-Rep1","T20","Rep1","Bag","Bag",11,2,2,20,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.153846153846154,"VD","Bag","Von Damm","Background"
"157","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T20-Rep2","T20","Rep2","Bag","Bag",10,15,6,20,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.9375,"VD","Bag","Von Damm","Background"
"158","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T20-Rep3","T20","Rep3","Bag","Bag",8,0,0,20,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0,"VD","Bag","Von Damm","Background"
"159","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T40-Rep1","T40","Rep1","Bag","Bag",10,1,1,40,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.0909090909090909,"VD","Bag","Von Damm","Background"
"160","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T40-Rep2","T40","Rep2","Bag","Bag",8,5,4,40,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.416666666666667,"VD","Bag","Von Damm","Background"
"161","VD-BSW","VD","BSW-Bag","BSW","Bag","nano_size",0.0151524033768531,0.293470558738312,0.00285686327928325,"T40-Rep3","T40","Rep3","Bag","Bag",9,8,4,40,"Background","CTD002","Niskins 8-10",3,2,2,0.5,0.615384615384615,"VD","Bag","Von Damm","Background"
"162","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","micro_size",0,0,NA,"T0-Rep1","T0","Rep1","Bag","Bag",0,0,0,0,"Vent","J2-1243","LV17",2,1.5,2,0.2,NA,"VD","Bag","Von Damm","Mustard Stand"
"163","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","micro_size",0,0,NA,"T0-Rep2","T0","Rep2","Bag","Bag",0,0,0,0,"Vent","J2-1243","LV17",2,1.5,2,0.2,NA,"VD","Bag","Von Damm","Mustard Stand"
"164","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","micro_size",0,0,NA,"T10-Rep1","T10","Rep1","Bag","Bag",0,0,0,10,"Vent","J2-1243","LV17",2,1.5,2,0.2,NA,"VD","Bag","Von Damm","Mustard Stand"
"165","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","micro_size",0,0,NA,"T20-Rep2","T20","Rep2","Bag","Bag",0,0,0,20,"Vent","J2-1243","LV17",2,1.5,2,0.2,NA,"VD","Bag","Von Damm","Mustard Stand"
"166","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","micro_size",0,0,NA,"T40-Rep1","T40","Rep1","Bag","Bag",1,0,0,40,"Vent","J2-1243","LV17",2,1.5,2,0.2,0,"VD","Bag","Von Damm","Mustard Stand"
"167","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","micro_size",0,0,NA,"T40-Rep2","T40","Rep2","Bag","Bag",0,0,0,40,"Vent","J2-1243","LV17",2,1.5,2,0.2,NA,"VD","Bag","Von Damm","Mustard Stand"
"168","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","nano_size",0.679997859225011,0.529177917791779,-0.00498585572842997,"T0-Rep1","T0","Rep1","Bag","Bag",8,6,3,0,"Vent","J2-1243","LV17",2,1.5,2,0.2,0.545454545454545,"VD","Bag","Von Damm","Mustard Stand"
"169","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","nano_size",0.679997859225011,0.529177917791779,-0.00498585572842997,"T0-Rep2","T0","Rep2","Bag","Bag",8,6,3,0,"Vent","J2-1243","LV17",2,1.5,2,0.2,0.545454545454545,"VD","Bag","Von Damm","Mustard Stand"
"170","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","nano_size",0.679997859225011,0.529177917791779,-0.00498585572842997,"T10-Rep1","T10","Rep1","Bag","Bag",8,5,2,10,"Vent","J2-1243","LV17",2,1.5,2,0.2,0.5,"VD","Bag","Von Damm","Mustard Stand"
"171","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","nano_size",0.679997859225011,0.529177917791779,-0.00498585572842997,"T20-Rep2","T20","Rep2","Bag","Bag",2,1,1,20,"Vent","J2-1243","LV17",2,1.5,2,0.2,0.333333333333333,"VD","Bag","Von Damm","Mustard Stand"
"172","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","nano_size",0.679997859225011,0.529177917791779,-0.00498585572842997,"T40-Rep1","T40","Rep1","Bag","Bag",6,2,1,40,"Vent","J2-1243","LV17",2,1.5,2,0.2,0.285714285714286,"VD","Bag","Von Damm","Mustard Stand"
"173","VD-MustardStand","VD","MustardStand-Bag","MustardStand","Bag","nano_size",0.679997859225011,0.529177917791779,-0.00498585572842997,"T40-Rep2","T40","Rep2","Bag","Bag",10,5,2,40,"Vent","J2-1243","LV17",2,1.5,2,0.2,0.416666666666667,"VD","Bag","Von Damm","Mustard Stand"
"174","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T0-Rep1","T0","Rep1","Bag","Bag",4,8,2,0,"Plume","CTD001","Niskin 2",3,2,2,1,1.33333333333333,"VD","Bag","Von Damm","Plume"
"175","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T0-Rep2","T0","Rep2","Bag","Bag",1,4,1,0,"Plume","CTD001","Niskin 2",3,2,2,1,2,"VD","Bag","Von Damm","Plume"
"176","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T0-Rep3","T0","Rep3","Bag","Bag",2,0,0,0,"Plume","CTD001","Niskin 2",3,2,2,1,0,"VD","Bag","Von Damm","Plume"
"177","VD-Plume","VD","Plume-Bag","Plume","Bag","micro_size",0.0984679980620992,0.78410897911587,0.0197669393047322,"T10-Rep1","T10","Rep1","Bag","Bag",0,1,1,10,"Plume","CTD001","Niskin 2",3,2,2,1,1,"VD","Bag","Von Damm","Plume"
