# Constructed from biom file
#OTU ID	101_GR_substrate_MC3_Riftia_6_0_Jun2021	102_GR_substrate_MC3_Shell_6_5_Jun2021	52_MCR_Piccard_expTf_LotsOShrimp_A_0_Jun2021	53_MCR_Piccard_expTf_LotsOShrimp_B_0_Jun2021	54_MCR_VonDamm_expTf_MustardStand_0_0_Jun2021	55_MCR_VonDamm_expTf_ShrimpHole_0_0_Jun2021	57_MCR_Piccard_expTf_Shrimpocalypse_0_0_Jun2021	58_MCR_VonDamm_expTf_Plume_0_0_Jun2021	59_MCR_VonDamm_expTf_X18_0_0_Jun2021	60_MCR_VonDamm_expTf_BSW_0_0_Jun2021	61_MCR_VonDamm_expTf_Rav2_0_0_Jun2021	63_MCR_VonDamm_CTD_BSW_CTD002_0_Jun2021	65_MCR_VonDamm_CTD_Plume_CTD003_0_Jun2021	66_MCR_VonDamm_HOG_ArrowLoop_J21243HOG18_5_Jun2021	67_MCR_VonDamm_HOG_WhiteCastle_J21235HOG12_5_Jun2021	69_MCR_VonDamm_HOG_MustardStand_J21243HOG14_5_Jun2021	70_MCR_VonDamm_HOG_Rav2_J21238HOG14_5_Jun2021	71_MCR_VonDamm_HOG_OldManTree_J21238HOG20_5_Jun2021	72_MCR_VonDamm_HOG_ShrimpHole_J21244HOG18_0_Jun2021	73_MCR_Piccard_CTD_BSW_CTD005_0_Jun2021	74_MCR_Piccard_CTD_Plume_CTD004_5_Jun2021	76_MCR_VonDamm_HOG_X18_J21235HOG20_0_Jun2021	77_MCR_Piccard_HOG_Shrimpocalypse_J21240HOG14_0_Jun2021	78_MCR_Piccard_HOG_LotsOShrimp_J21241HOG14_0_Jun2021	80_MCR_VonDamm_HOG_Rav2_J21244HOG20_0_Jun2021	84_GR_substrate_MC1_Quartz2_7_0_Jun2021	85_GR_substrate_MC1_Riftia_7_0_Jun2021	86_GR_substrate_MC1_Shell_7_5_Jun2021	87_GR_substrate_MC4_Quartz2_7_0_Jun2021	89_GR_substrate_MC4_Shell_7_5_Jun2021	90_GR_substrate_MC5_Quartz2_8_0_Jun2021	91_GR_substrate_MC5_Riftia_8_0_Jun2021	92_GR_substrate_MC5_Shell_8_5_Jun2021	93_GR_substrate_MC6_Quartz2_8_0_Jun2021	94_GR_substrate_MC6_Riftia_8_0_Jun2021	95_GR_substrate_MC6_Shell_8_5_Jun2021	97_GR_substrate_MC2_Quartz2_6_0_Jun2021	98_GR_substrate_MC2_Riftia_6_0_Jun2021
31f77100d15037d924beaee9493dceb6	0.0	7.0	57616.0	64192.0	47.0	0.0	3002.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6218.0	44.0	24.0	0.0	0.0	261.0	0.0	110.0	103871.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd7263f55f2d19fe7505479928b09db7	0.0	0.0	0.0	0.0	321.0	57790.0	0.0	4247.0	6794.0	0.0	242.0	8.0	24.0	979.0	24715.0	0.0	37.0	121.0	57234.0	28.0	0.0	40533.0	0.0	0.0	12964.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	10.0	28.0	8.0
23151afdc742a4230ec85ba03100b3d0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	159817.0	0.0	0.0
6721ecb422cc6efb7a9cd1bc59b1aa4a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	952.0	0.0	0.0	0.0	0.0	0.0	90917.0	60312.0
15343face7855775ee8e9e0a0f81092b	101131.0	18988.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	313.0	1444.0	0.0	13.0	0.0	24.0	13.0	6.0	217.0	20.0	0.0	24294.0	2.0
21db22ebc7cfea13a50904a42402c104	4.0	0.0	4.0	0.0	120.0	10411.0	0.0	3352.0	4010.0	0.0	108.0	0.0	13.0	396.0	40400.0	0.0	33373.0	37.0	15944.0	5.0	0.0	124.0	0.0	0.0	21654.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
a4e9814891e4d149d72d67782bd656a3	61.0	4605.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	394.0	1067.0	11155.0	81.0	54043.0	233.0	517.0	36557.0	301.0	1441.0	666.0	19.0	0.0
05ecb3c1dd36e0f7ade6c85931fd0b7e	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	31.0	14748.0	84392.0	5.0	4.0	1777.0	24.0	0.0	12.0	0.0
264a852101830a0b9d4aada207cc5a7b	4709.0	0.0	0.0	0.0	0.0	405.0	0.0	0.0	31.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	643.0	2596.0	1444.0	22471.0	7172.0	51.0	2366.0	631.0	15408.0	472.0	260.0	68.0	41005.0
7ee98ca9052dc8996cd022da03fb8e0a	474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	812.0	112.0	23.0	33656.0	44768.0	2279.0	256.0	0.0
